id,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
4428,I,1.1125,0.875,0.3125,14.4865945,7.3992195,2.70737725,3.96893,7.0
4429,I,0.475,0.325,0.1,0.89300925,0.29766975,0.18427175,0.35436875,4.0
4430,M,1.3375,1.025,0.3875,24.73493875,12.8990225,4.89028875,5.386405,8.0
4431,I,1.15,0.9375,0.275,12.48795475,5.51397775,2.65067825,4.3941725,9.0
4432,F,1.6,1.275,0.4625,36.3724085,13.1825175,6.67630725,12.0485375,10.0
4433,M,1.5375,1.225,0.4,27.499015,13.60776,5.14543425,8.3631025,11.0
4434,F,1.6,1.2125,0.4125,32.16250775,13.93377925,7.35669525,9.922325,9.0
4435,I,0.9875,0.7375,0.225,7.98038425,3.52951275,1.91359125,2.36718325,7.0
4436,I,0.85,0.6125,0.2125,5.06038575,2.42388225,1.5025235,1.417475,7.0
4437,I,1.25,0.95,0.3,15.15280775,6.633783,4.53592,4.53592,9.0
4438,I,1.575,1.2625,0.375,35.67784575,17.61921425,7.3992195,10.489315,13.0
4439,F,1.65,1.2875,0.4625,49.34230475,23.65765775,10.56018875,11.7650425,10.0
4440,M,1.8375,1.425,0.5125,62.652395,30.34813975,14.13222575,14.9968855,10.0
4441,M,1.5125,1.1625,0.4,25.51455,10.81533425,5.216308,7.7961125,9.0
4442,I,1.225,0.8375,0.3,15.365429,7.1157245,3.118445,3.231843,5.0
4443,I,1.0375,0.8375,0.2875,11.04213025,4.309124,2.0128145,3.118445,7.0
4444,F,1.2125,0.9125,0.3125,14.35902175,6.25106475,2.73572675,5.2446575,10.0
4445,I,1.1875,0.95,0.35,16.51358375,7.10154975,3.81300775,4.32329875,8.0
4446,F,1.35,1.0625,0.375,24.7491135,8.4765005,5.4714535,9.07184,10.0
4447,M,1.6875,1.3125,0.4375,48.477645,21.8007655,10.92873225,11.4815475,10.0
4448,M,1.25,1.0,0.3625,19.37688325,9.25611175,4.40834725,6.520385,11.0
4449,F,1.4625,1.175,0.3375,27.499015,11.4248485,6.56290925,8.3631025,9.0
4450,M,1.575,1.25,0.4375,36.457457,11.1413535,8.34892775,12.0485375,14.0
4451,F,1.4625,1.1375,0.375,28.689694,13.25339125,5.25883225,8.9300925,9.0
4452,M,1.45,1.1375,0.3625,26.64853,12.71475075,6.23689,7.5126175,9.0
4453,I,1.15,0.9,0.275,12.0485375,4.46504625,2.25378525,4.252425,8.0
4454,F,1.425,1.175,0.3875,30.1922175,13.60776,7.10154975,7.5126175,11.0
4455,I,0.9875,0.7375,0.25,7.6827145,3.798833,2.0695135,2.324659,6.0
4456,M,1.525,1.2,0.4625,31.808139,14.5432935,7.711064,8.6465975,9.0
4457,I,1.1125,0.8125,0.2625,11.5949455,5.1312595,2.14038725,3.118445,9.0
4458,F,1.4625,1.15,0.375,26.46425825,10.035723,5.54232725,7.5126175,15.0
4459,F,1.5625,1.25,0.4375,32.95629375,14.514944,7.6827145,10.20582,10.0
4460,F,1.5,1.175,0.375,28.689694,14.64251675,6.27941425,7.49844275,12.0
4461,F,1.5625,1.2,0.4125,30.03629525,12.47378,6.87475375,8.6465975,12.0
4462,M,1.325,1.0375,0.4125,19.901349,8.51902475,4.72019175,6.23689,10.0
4463,F,1.3375,1.0625,0.3375,21.27629975,9.28446125,4.60679375,5.499803,9.0
4464,F,1.45,1.15,0.3875,25.287754,13.5794105,4.422522,6.23689,12.0
4465,F,1.25,0.975,0.375,22.01338675,8.51902475,4.40834725,5.34388075,15.0
4466,I,0.7,0.5125,0.2,2.67902775,1.077281,0.89300925,0.86465975,5.0
4467,M,1.25,1.0,0.3125,17.78931125,7.9095105,3.798833,5.5281525,10.0
4468,F,1.4375,1.1,0.325,23.48756075,10.81533425,5.216308,6.3786375,11.0
4469,I,1.1,0.9,0.3125,12.813974,4.72019175,2.1829115,4.1106775,9.0
4470,M,1.575,1.225,0.4625,29.66775175,12.71475075,7.597666,11.4815475,10.0
4471,I,1.45,1.075,0.35,19.7737763,9.14271375,3.72795925,6.23689,8.0
4472,M,1.7375,1.3625,0.425,47.18774275,22.69377475,12.3887315,11.1980525,11.0
4473,F,1.2125,0.9,0.35,17.50581625,6.19436575,3.01922175,5.5281525,14.0
4474,I,1.125,0.85,0.3125,13.39513875,5.85417175,3.04757125,3.98310475,11.0
4475,I,1.1375,0.8875,0.2625,12.71475075,6.81805475,2.42388225,3.78465825,7.0
4476,I,0.9,0.7375,0.225,7.9095105,3.175144,1.247378,2.1262125,7.0
4477,I,0.925,0.675,0.2375,6.61960825,3.35941575,1.304077,1.984465,7.0
4478,M,1.3125,0.9625,0.325,19.20678625,8.278054,2.494756,5.2446575,9.0
4479,M,1.3125,0.9875,0.3125,18.71067,7.92368525,3.10427025,5.386405,10.0
4480,F,1.2,0.9375,0.35,14.8834875,5.4147545,3.2601925,5.386405,14.0
4481,M,1.7,1.35,0.5,33.55163325,12.360382,8.88756825,9.7805775,14.0
4482,M,1.625,1.3,0.475,45.60017075,22.4244545,10.81533425,10.3475675,11.0
4483,M,1.6125,1.3,0.475,35.550273,16.669506,7.3425205,11.3681495,11.0
4484,F,1.675,1.2625,0.4375,42.921143,17.90270925,9.53960675,10.98543125,11.0
4485,M,1.3,1.025,0.35,17.5483405,7.86698625,4.3941725,5.216308,8.0
4486,F,0.875,0.6375,0.2,5.5848515,2.2963095,1.3891255,1.70097,7.0
4487,F,1.4125,1.1,0.4,25.3728025,9.7805775,5.783298,7.087375,11.0
4488,I,0.875,0.6625,0.225,5.79747275,2.22543575,1.54504775,1.7860185,6.0
4489,M,1.5125,1.1875,0.4375,31.34037225,12.20445975,7.257472,9.7805775,10.0
4490,M,1.625,1.3,0.5125,48.5059945,17.9452335,9.7805775,13.7495075,18.0
4491,F,1.7,1.4125,0.4875,53.4388075,20.2131935,12.96989625,11.623295,13.0
4492,I,1.2375,0.975,0.3625,18.370476,8.051258,3.52951275,4.819415,8.0
4493,F,1.525,1.2,0.4125,28.292801,10.04989775,6.7755305,7.7961125,16.0
4494,F,1.7375,1.3375,0.475,38.22930075,13.891255,11.49572225,11.1980525,15.0
4495,M,1.5125,1.1875,0.4375,31.99241075,13.721158,7.24329725,10.20582,10.0
4496,F,1.6,1.2125,0.45,32.41765325,12.74310025,6.95980225,8.788345,13.0
4497,M,1.6125,1.25,0.475,40.029494,18.3421265,9.695529,11.056305,10.0
4498,I,0.7,0.5375,0.2125,3.515338,1.474174,0.83631025,0.9922325,5.0
4499,I,0.9,0.675,0.2125,5.45727875,2.0128145,1.077281,1.70097,6.0
4500,M,1.45,1.15,0.375,28.50542225,12.57300325,6.0951425,7.83863675,10.0
4501,M,1.575,1.225,0.4375,33.46658475,14.35902175,7.144074,8.0796075,12.0
4502,F,1.625,1.3125,0.4375,40.483086,17.22232125,9.015141,11.056305,11.0
4503,I,1.125,0.875,0.3,13.48018725,5.4714535,2.948348,3.89805625,7.0
4504,I,0.875,0.6625,0.225,5.79747275,2.19708625,1.28990225,1.5592225,12.0
4505,I,1.2125,0.95,0.3125,14.50076925,6.8322295,3.04757125,4.025629,7.0
4506,M,1.5,1.1375,0.375,30.6458095,13.891255,7.597666,8.15048125,10.0
4507,I,0.7875,0.575,0.2375,3.67126025,1.63009625,1.1623295,1.13398,5.0
4508,I,1.2625,0.9625,0.3125,18.27125275,8.80251975,3.33106625,5.2446575,8.0
4509,F,1.3375,1.0,0.35,22.41027975,7.7961125,4.6209685,7.7961125,21.0
4510,M,1.425,1.125,0.375,28.7180435,14.288148,6.19436575,5.8116475,10.0
4511,I,0.975,0.75,0.25,7.78193775,3.061746,1.43164975,2.26796,6.0
4512,M,1.675,1.3625,0.4875,45.25997675,19.391058,10.9712565,11.3681495,10.0
4513,M,1.175,0.9125,0.2625,12.51630425,5.8683465,3.01922175,3.47281375,7.0
4514,I,0.8125,0.575,0.2,4.69184225,2.1829115,1.00640725,1.417475,6.0
4515,M,1.075,0.875,0.2625,12.54465375,4.9611625,2.14038725,4.9611625,13.0
4516,I,1.125,0.8375,0.2875,10.886208,4.9044635,2.36718325,3.118445,8.0
4517,I,1.425,1.125,0.35,22.41027975,10.9712565,5.00368675,6.23689,9.0
4518,M,1.2875,1.0375,0.325,22.01338675,8.561549,4.422522,7.2291225,9.0
4519,I,0.725,0.525,0.1625,3.07592075,1.7860185,0.58116475,0.850485,6.0
4520,F,1.3625,1.0125,0.3375,19.447757,8.32057825,4.479221,5.386405,10.0
4521,M,1.675,1.35,0.4875,49.32813,19.94387325,8.63242275,13.04077,12.0
4522,M,1.375,1.125,0.3375,24.9192105,10.6310625,5.88252125,6.42116175,11.0
4523,I,0.8875,0.675,0.2125,6.7188315,3.01922175,1.2757275,2.1262125,6.0
4524,F,1.425,1.05,0.375,26.9036755,10.61688775,5.1312595,7.2291225,13.0
4525,F,1.45,1.1375,0.375,30.0221205,10.829509,5.1312595,7.087375,8.0
4526,M,1.4375,1.125,0.4,25.0326085,11.736693,5.23048275,7.37087,9.0
4527,I,1.35,1.0,0.3625,23.81358,10.2908685,4.932813,6.520385,8.0
4528,M,1.525,1.175,0.4,29.78114975,12.23280925,7.994559,8.221355,10.0
4529,F,1.5375,1.15,0.475,35.210079,13.4093135,7.75358825,9.355335,17.0
4530,M,1.575,1.225,0.45,37.37881575,16.62698175,7.27164675,9.39785925,9.0
4531,I,0.9625,0.7125,0.2375,7.55514175,3.2601925,1.8994165,2.16873675,7.0
4532,I,1.1375,0.8375,0.2625,11.169703,5.1879585,2.2396105,3.04757125,7.0
4533,I,1.3,1.0125,0.3,17.42076775,8.51902475,3.7137845,5.953395,9.0
4534,I,0.9,0.6625,0.2125,6.10931725,2.721552,1.14815475,1.8427175,6.0
4535,M,1.5125,1.1875,0.3625,29.24250925,14.8834875,5.03203625,6.80388,13.0
4536,I,1.2125,0.9,0.275,14.0330025,6.5487345,2.5231055,3.96893,8.0
4537,M,1.1,0.8375,0.25,11.169703,4.9611625,2.4097075,3.24601775,8.0
4538,M,1.4375,1.2125,0.4125,28.6613445,11.8784405,6.76135575,10.20582,14.0
4539,M,1.525,1.225,0.4125,37.1094955,15.762322,7.7961125,9.7805775,11.0
4540,I,0.8375,0.7,0.25,6.44951125,2.65067825,1.28990225,2.1262125,7.0
4541,F,1.2125,0.95,0.3,16.896302,5.9817445,4.025629,6.23689,10.0
4542,I,1.1125,0.85,0.2875,13.99047825,5.953395,2.87747425,3.40194,7.0
4543,F,1.5625,1.2,0.45,34.529691,16.329312,8.43397625,8.6465975,10.0
4544,F,1.6,1.2875,0.45,43.30386125,19.674553,11.226402,11.623295,10.0
4545,I,1.325,1.075,0.3,19.43358225,8.334753,3.86970675,6.23689,9.0
4546,F,1.2875,0.9875,0.325,17.70426275,8.09378225,3.81300775,4.592619,9.0
4547,F,1.3375,1.0625,0.3375,25.35862775,12.62970225,5.08873525,7.9095105,9.0
4548,F,1.525,1.2,0.4,35.19590425,17.293195,6.44951125,8.9300925,10.0
4549,I,1.0,0.7875,0.25,9.28446125,3.798833,1.814368,2.9766975,6.0
4550,M,1.3875,1.1,0.3875,27.8675585,12.20445975,6.350288,8.8733935,11.0
4551,F,1.75,1.375,0.45,47.86813075,22.26853225,10.67358675,13.0691195,11.0
4552,M,1.425,1.1625,0.375,24.79163775,12.82814875,5.783298,6.520385,9.0
4553,M,0.8125,0.5875,0.2375,4.3941725,1.37495075,0.963883,1.530873,12.0
4554,F,1.425,1.1125,0.3875,27.669112,13.19669225,6.22271525,7.654365,9.0
4555,F,1.525,1.225,0.425,31.581343,11.12717875,8.1363065,9.07184,10.0
4556,I,0.9875,0.75,0.2375,8.09378225,3.98310475,1.60174675,2.551455,6.0
4557,I,0.875,0.65,0.225,5.1879585,2.381358,1.06310625,1.7860185,6.0
4558,I,1.0375,0.75,0.2625,10.0073735,4.32329875,2.097863,3.118445,7.0
4559,F,1.575,1.175,0.45,33.40988575,14.04717725,8.278054,9.7805775,10.0
4560,M,1.15,0.8625,0.2625,11.66581925,4.53592,2.67902775,4.26659975,9.0
4561,F,1.4125,1.1,0.4125,30.5891105,12.65805175,6.84640425,8.788345,11.0
4562,M,1.2875,0.975,0.35,18.5689225,7.3992195,4.0539785,5.79747275,9.0
4563,I,1.0875,0.8375,0.2625,11.1413535,4.52174525,2.22543575,2.9766975,9.0
4564,I,1.0625,0.875,0.3125,9.25611175,3.72795925,2.8066005,3.685435,17.0
4565,I,1.025,0.8125,0.2375,9.185238,3.98310475,2.438057,3.118445,7.0
4566,F,1.3,1.0,0.3,16.71203025,6.10931725,3.7137845,4.6776675,9.0
4567,M,1.475,1.1875,0.3625,30.14969325,14.04717725,6.22271525,7.93786,10.0
4568,M,1.775,1.4125,0.4625,49.25725625,21.89998875,10.19164525,14.5999925,11.0
4569,M,1.25,0.9875,0.3125,16.34348675,7.15824875,3.572037,5.2446575,10.0
4570,I,1.4,1.1125,0.3625,25.44367625,9.8939755,6.010094,7.087375,14.0
4571,I,0.4125,0.3125,0.125,0.69456275,0.41106775,0.12757275,0.26932025,4.0
4572,I,1.225,0.9625,0.3125,15.74814725,6.9456275,3.9972795,4.6776675,7.0
4573,M,1.625,1.2875,0.475,39.02308675,17.0380495,9.17106325,10.44679075,10.0
4574,I,1.0,0.8125,0.225,5.06038575,2.1829115,1.06310625,1.644271,7.0
4575,F,1.5375,1.1875,0.45,30.0221205,12.94154675,6.78970525,8.9300925,13.0
4576,I,1.3125,1.0,0.3375,22.5378525,10.319218,5.82582225,6.0951425,7.0
4577,I,0.825,0.625,0.1875,3.01922175,1.644271,0.63786375,1.00640725,6.0
4578,M,1.4875,1.175,0.375,29.48348,14.92601175,5.3580555,8.788345,10.0
4579,I,1.425,1.1625,0.375,24.040376,10.81533425,3.8838815,6.9456275,11.0
4580,F,1.15,0.875,0.3,11.1413535,4.2807745,2.67902775,3.75630875,10.0
4581,M,1.55,1.2125,0.3875,33.40988575,13.1258185,6.747181,11.056305,13.0
4582,F,1.25,0.95,0.3125,16.8112535,7.69688925,3.798833,5.10291,8.0
4583,F,1.4,1.1375,0.4,27.17299575,14.0330025,5.76912325,7.37087,11.0
4584,I,0.925,0.6875,0.225,6.87475375,2.7499015,1.13398,1.71514475,7.0
4585,M,1.35,1.05,0.3625,19.5895045,9.695529,4.082328,4.9611625,8.0
4586,M,1.5125,1.1875,0.3875,29.95124675,13.08329425,6.577084,8.391452,10.0
4587,I,0.4375,0.325,0.125,0.69456275,0.29766975,0.18427175,0.170097,5.0
4588,M,1.4875,1.125,0.4,30.1922175,14.0330025,6.123492,8.9300925,11.0
4589,M,1.6875,1.325,0.4375,44.69298675,20.7801835,10.33339275,11.7650425,10.0
4590,F,1.3375,1.075,0.3875,20.638436,8.8733935,4.86193925,5.386405,10.0
4591,I,1.1875,0.9,0.2625,12.23280925,4.6776675,2.5798045,3.9972795,13.0
4592,I,0.8625,0.6875,0.225,6.123492,2.65067825,1.48834875,1.70097,6.0
4593,I,1.4375,1.125,0.3875,23.79940525,9.87980075,4.53592,7.1724235,11.0
4594,F,1.8,1.4125,0.4875,50.56133325,21.98503725,10.9712565,13.834556,11.0
4595,F,1.7625,1.3,0.5125,50.53298375,23.5584345,11.2547515,12.2186345,11.0
4596,M,1.25,0.95,0.3625,17.02387475,6.73300625,4.06815325,5.2446575,14.0
4597,I,1.0125,0.7625,0.225,7.72523875,3.50116325,1.91359125,2.4097075,7.0
4598,M,1.8,1.4375,0.475,53.6089045,26.705229,11.15552825,16.159215,12.0
4599,I,1.0625,0.8125,0.3125,9.99319875,4.706017,1.60174675,2.6932025,7.0
4600,F,1.4625,1.1375,0.375,32.88542,16.3009625,7.1724235,7.087375,9.0
4601,F,1.4375,1.15,0.4,24.5790165,10.27669375,4.9044635,7.37087,13.0
4602,M,1.6,1.2875,0.5125,39.13648475,19.1359125,9.11436425,10.092422,8.0
4603,F,1.625,1.25,0.475,36.55668025,16.159215,9.015141,11.056305,10.0
4604,M,1.05,0.7875,0.2375,9.19941275,8.3064035,2.4664065,2.6932025,7.0
4605,M,1.1,0.8875,0.3,12.927372,5.613201,2.70737725,3.7137845,8.0
4606,M,1.175,0.9375,0.3375,16.9813505,7.1724235,4.1106775,4.7910655,9.0
4607,F,1.475,1.1875,0.375,28.689694,14.92601175,6.95980225,7.93786,11.0
4608,F,1.25,1.0,0.325,18.27125275,8.51902475,3.7704835,4.53592,7.0
4609,I,0.7,0.525,0.1875,3.67126025,1.247378,0.850485,1.13398,6.0
4610,F,1.175,0.9625,0.3125,21.772416,7.10154975,3.8838815,6.6621325,19.0
4611,I,1.3375,1.0,0.3625,23.09066775,12.47378,4.989512,5.0178615,8.0
4612,F,1.5375,1.1875,0.375,27.51318975,12.23280925,6.2652395,7.7961125,9.0
4613,I,0.6875,0.5125,0.175,2.99087225,14.0330025,0.56699,0.9922325,6.0
4614,M,1.65,1.2875,0.5,34.5580405,13.4660125,7.10154975,11.623295,15.0
4615,I,1.1,0.8125,0.25,11.169703,5.14543425,2.5231055,3.40194,7.0
4616,F,1.525,1.225,0.45,32.2333815,15.025235,7.41339425,8.1363065,9.0
4617,F,1.6,1.2875,0.3875,35.81959325,17.78931125,7.10154975,8.77417025,11.0
4618,M,1.95,1.575,0.4875,71.31316725,26.26581175,14.50076925,13.60776,11.0
4619,M,1.75,1.3875,0.475,45.91201525,21.262125,10.77281,12.3320325,11.0
4620,F,1.5625,1.2125,0.425,36.6559035,13.9763035,9.695529,12.3320325,19.0
4621,I,1.15,0.9,0.3,14.55746825,6.81805475,2.608154,4.6776675,9.0
4622,I,1.625,1.2375,0.375,34.6147395,15.26620575,8.12213175,8.80251975,9.0
4623,F,1.25,0.975,0.4125,17.463292,6.350288,4.252425,5.31553125,11.0
4624,I,0.9625,0.7125,0.2125,6.406987,2.83495,1.3891255,2.26796,6.0
4625,F,1.6125,1.3125,0.4625,41.7588135,17.7184375,8.57572375,13.1825175,11.0
4626,I,0.925,0.6875,0.25,6.39281225,2.9766975,1.28990225,2.4097075,8.0
4627,I,1.2,0.95,0.3375,14.67086625,4.819415,3.345241,5.5281525,10.0
4628,I,1.125,0.8375,0.3125,11.2547515,5.3013565,2.26796,3.2601925,7.0
4629,F,1.6,1.35,0.475,43.168521,14.35902175,7.44174375,13.097469,13.0
4630,M,1.175,0.925,0.3,13.36678925,4.97533725,2.891649,4.252425,8.0
4631,M,1.375,1.05,0.3125,18.10115575,8.34892775,3.8838815,6.0951425,9.0
4632,M,1.175,0.9625,0.3125,15.03940975,5.6699,4.06815325,4.819415,14.0
4633,M,1.6125,1.2625,0.4875,33.40988575,14.9968855,9.05766525,9.4970825,14.0
4634,I,0.9125,0.6625,0.225,5.556502,2.19708625,0.963883,1.71514475,8.0
4635,M,1.4875,1.1625,0.4,30.2027055,13.8062065,5.57067675,8.3631025,13.0
4636,M,1.475,1.175,0.4125,33.38153625,13.2959155,6.67630725,8.50485,14.0
4637,F,1.75,1.3625,0.5125,49.54075125,19.731252,10.319218,18.313777,17.0
4638,F,1.7375,1.4125,0.5125,51.49686675,23.99785175,12.45960525,13.60776,11.0
4639,F,1.5625,1.2,0.4125,27.499015,12.68640125,6.16601625,8.0796075,11.0
4640,I,1.3125,1.0125,0.35,21.9708625,10.8578585,4.40834725,5.953395,9.0
4641,M,1.4375,1.1875,0.45,27.62658775,10.489315,4.2240755,9.2135875,14.0
4642,M,1.425,1.15,0.375,34.06192425,16.17338975,5.2446575,8.3631025,11.0
4643,F,1.45,1.1125,0.4125,29.66775175,11.35397475,7.89533575,7.37087,10.0
4644,M,1.575,1.225,0.475,39.859397,16.62698175,8.37727725,11.679994,9.0
4645,I,1.175,0.875,0.2625,11.89261525,5.499803,2.48058125,3.685435,6.0
4646,M,1.2625,1.0,0.375,18.78154375,7.35669525,4.63514325,5.2446575,9.0
4647,M,1.45,1.15,0.4375,28.4912475,10.61688775,5.8116475,10.0640725,15.0
4648,M,1.475,1.125,0.4125,28.2077525,13.8062065,7.9095105,5.5281525,10.0
4649,F,1.5875,1.2,0.375,31.6096925,13.5794105,7.75358825,8.1363065,11.0
4650,F,1.3375,1.0375,0.35,23.17571625,7.7961125,4.7910655,7.7961125,16.0
4651,F,1.475,1.15,0.3625,31.127751,13.16834275,6.463686,8.3631025,9.0
4652,M,1.375,1.0,0.3125,16.839603,6.8889285,3.98310475,5.953395,9.0
4653,I,0.7875,0.6,0.2125,4.06815325,1.5025235,1.34660125,1.417475,5.0
4654,M,1.825,1.3375,0.425,44.8772585,18.75319425,9.73805325,12.3320325,11.0
4655,F,1.3625,1.0625,0.3625,21.55979475,9.39785925,4.8477645,5.5281525,6.0
4656,M,1.3875,1.0875,0.3625,23.79940525,9.42620875,3.9405805,7.37087,13.0
4657,I,0.5875,0.4375,0.1625,1.82854275,0.623689,0.4252425,0.510291,7.0
4658,F,1.3625,1.075,0.3625,21.87163925,10.90038275,4.86193925,7.2291225,13.0
4659,M,1.4,1.075,0.35,22.849697,9.62465525,5.216308,6.16601625,9.0
4660,M,1.375,1.1,0.425,26.818627,10.149121,5.499803,8.3631025,12.0
4661,M,1.3375,1.05,0.425,22.4244545,10.6310625,4.422522,7.2291225,10.0
4662,M,1.4375,1.125,0.4,33.04134225,14.18892475,7.27164675,8.9300925,10.0
4663,I,1.175,0.9125,0.325,13.22504175,5.88252125,2.96252275,4.3941725,8.0
4664,F,1.6,1.3125,0.45,33.40988575,12.82814875,6.90310325,11.056305,15.0
4665,M,1.4375,1.1375,0.3875,24.59319125,11.8217415,4.4508715,6.80388,10.0
4666,I,0.9375,0.7,0.225,6.4920355,3.44446425,0.94970825,1.247378,6.0
4667,F,1.0875,0.875,0.275,9.4970825,3.47281375,1.80019325,3.685435,11.0
4668,F,1.4,1.1,0.3875,28.803092,14.685041,6.577084,7.654365,8.0
4669,M,1.5875,1.2625,0.425,36.117263,16.329312,9.1568885,10.0640725,10.0
4670,M,1.7,1.3125,0.4375,51.24172125,24.664065,10.24834425,12.8990225,11.0
4671,M,1.4125,1.0625,0.35,24.38057,10.87203325,4.94698775,7.7961125,14.0
4672,F,1.55,1.2125,0.4125,32.4601775,14.33067225,7.8528115,8.9300925,11.0
4673,F,1.3,1.0125,0.375,18.71067,5.839997,3.86970675,5.8116475,13.0
4674,F,1.2875,1.0125,0.3625,21.55979475,8.77417025,4.89028875,7.654365,12.0
4675,M,1.575,1.2125,0.3875,32.10580875,15.83319575,5.99591925,8.1363065,12.0
4676,M,1.275,1.0,0.3125,18.01610725,8.20718025,4.3941725,5.20213325,8.0
4677,F,1.425,1.125,0.35,25.58542375,10.47514025,5.40057975,7.2291225,11.0
4678,F,1.4375,1.1875,0.475,28.98736375,11.92096475,6.2085405,11.056305,16.0
4679,F,1.3,1.025,0.4125,16.782904,6.860579,4.15320175,6.6621325,12.0
4680,M,1.5,1.175,0.375,32.10580875,13.5794105,6.67630725,9.07184,11.0
4681,M,1.6,1.25,0.425,39.3774555,16.85377775,8.85921875,10.886208,10.0
4682,I,1.2375,0.9775,0.3375,16.85377775,6.90310325,3.89805625,4.7343665,9.0
4683,F,1.4,1.125,0.4125,25.7129965,9.6104805,4.60679375,8.788345,16.0
4684,M,1.6625,1.2625,0.425,36.7693015,17.78931125,7.18659825,9.7805775,10.0
4685,F,1.2,0.9375,0.3125,16.2442635,7.55514175,3.6570855,4.7343665,8.0
4686,I,1.375,1.0625,0.4,23.9553275,9.68135425,6.0951425,8.12213175,13.0
4687,F,1.525,1.2,0.4125,34.6147395,17.02387475,7.64019025,8.6465975,9.0
4688,I,1.45,1.1,0.3625,24.42309425,11.623295,5.14543425,6.95980225,9.0
4689,M,1.4625,1.15,0.3625,27.08794725,12.23280925,5.57067675,7.93786,10.0
4690,M,1.3375,1.0375,0.35,19.06503875,8.788345,4.32329875,6.6621325,11.0
4691,F,1.3625,1.0375,0.3375,20.071446,8.71747125,5.08873525,6.6621325,8.0
4692,F,1.1,0.9,0.35,14.855138,5.9817445,4.025629,3.96893,9.0
4693,F,1.45,1.1375,0.3875,22.69377475,9.05766525,3.6570855,6.5487345,8.0
4694,F,1.4125,1.1,0.35,23.91280325,12.03436275,5.42892925,6.80388,10.0
4695,I,1.0375,0.8125,0.2875,10.02154825,4.72019175,1.8427175,2.9766975,7.0
4696,I,1.25,0.9375,0.35,17.84601025,7.86698625,4.479221,5.386405,9.0
4697,F,0.875,0.6875,0.225,6.27941425,2.6932025,1.6726205,1.984465,9.0
4698,M,1.525,1.175,0.3875,29.1149365,12.3320325,6.59125875,7.654365,10.0
4699,F,1.5625,1.25,0.475,34.9549335,13.891255,4.46504625,11.77921725,17.0
4700,M,1.1,0.8625,0.25,14.75591475,6.6621325,3.515338,3.572037,10.0
4701,M,1.5125,1.2,0.4,35.210079,16.0174675,8.00873375,8.50485,10.0
4702,F,1.6,1.2125,0.425,38.82464025,17.10892325,7.52679225,10.942907,9.0
4703,F,1.275,0.975,0.325,21.9708625,11.15552825,4.12485225,4.77689075,8.0
4704,I,0.9625,0.75,0.275,8.107957,4.139027,1.304077,2.48058125,7.0
4705,F,1.6375,1.2125,0.425,38.42774725,18.0586315,8.00873375,8.221355,10.0
4706,M,1.2625,0.9625,0.3875,21.58814425,8.60407325,4.3941725,5.6982495,10.0
4707,I,0.5,0.3625,0.125,1.09145575,0.43941725,0.15592225,0.1984465,4.0
4708,M,1.4375,1.1375,0.35,23.870279,13.6928085,5.159609,5.953395,8.0
4709,M,1.575,1.275,0.4375,34.20367175,14.81261375,8.68912175,10.489315,11.0
4710,F,1.275,0.9375,0.3125,17.95940825,6.08096775,4.89028875,5.5281525,14.0
4711,I,0.825,0.65,0.2375,5.5848515,2.9766975,0.963883,1.927766,7.0
4712,M,1.2,0.9125,0.3125,15.422128,7.654365,3.515338,3.98310475,7.0
4713,M,1.4375,1.1125,0.375,31.2694985,14.2030995,6.123492,8.0796075,9.0
4714,F,1.3,1.0625,0.325,21.4605715,8.46232575,5.71242425,5.783298,10.0
4715,F,1.2875,1.0,0.325,17.633389,8.1930055,3.27436725,5.953395,10.0
4716,F,1.5375,1.1875,0.3875,31.3261975,14.18892475,6.350288,9.2135875,10.0
4717,F,1.15,0.8625,0.2875,11.77921725,5.34388075,3.0333965,3.3735905,11.0
4718,F,1.6125,1.225,0.425,31.808139,12.20445975,7.257472,8.9300925,13.0
4719,I,0.8125,0.5875,0.1875,4.55009475,1.814368,0.97805775,1.2757275,3.0
4720,I,1.15,0.9125,0.275,11.60912025,4.72019175,2.42388225,3.8271825,7.0
4721,F,1.55,1.3125,0.425,31.127751,13.1825175,6.23689,9.4970825,10.0
4722,F,1.1875,0.875,0.3125,13.8062065,5.499803,3.10427025,3.86970675,13.0
4723,I,1.4,1.075,0.3125,23.3316385,8.448151,4.3374735,6.3786375,10.0
4724,F,0.9375,0.75,0.2375,7.9662095,3.458639,1.6159215,2.26796,10.0
4725,I,1.0875,0.8,0.3125,9.298636,3.515338,2.608154,2.6932025,12.0
4726,M,1.55,1.225,0.5,38.55532,12.757275,7.3992195,13.891255,17.0
4727,I,1.0375,0.825,0.25,10.886208,5.10291,1.927766,3.118445,8.0
4728,F,1.4375,1.15,0.3875,27.82503425,12.1052365,5.273007,7.087375,10.0
4729,M,1.525,1.1875,0.375,32.58775025,16.48523425,5.57067675,7.540967,8.0
4730,F,1.7625,1.4,0.45,47.513762,20.1564945,9.53960675,12.14776075,9.0
4731,M,1.475,1.175,0.3625,27.54153925,10.829509,7.15824875,8.0796075,12.0
4732,M,1.8375,1.35,0.5,63.9281225,32.47435225,12.94154675,14.10387625,9.0
4733,M,1.5125,1.2375,0.4125,32.44600275,10.9712565,7.75358825,9.355335,11.0
4734,F,1.4625,1.125,0.4,26.535132,13.42348825,5.93922025,7.5126175,9.0
4735,M,1.5125,1.2375,0.3625,27.612413,13.31009025,5.03203625,8.3631025,10.0
